"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
110.504;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!94; number:94 queue:45 sub:110.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.4012 fin:110.504 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!94', 'workload_name': 'w0', 'number': '94', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 110.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.4012, 'finish_time': 110.504, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.504;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!94; number:94 queue:45 sub:110.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.4012 fin:110.504 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!94', 'workload_name': 'w0', 'number': '94', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 110.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.4012, 'finish_time': 110.504, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.6012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!96; number:96 queue:47 sub:110.6 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=2)";"{'job': {'id': 'w0!96', 'workload_name': 'w0', 'number': '96', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 47, 'submit_time': 110.6, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 2}"
110.6012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!96; number:96 queue:47 sub:110.6 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!96', 'workload_name': 'w0', 'number': '96', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 47, 'submit_time': 110.6, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.6012;2;0;0;"schedule_wihout_delaying";"Scheduled job (<Job w0!96; number:96 queue:47 sub:110.6 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.6012 fin:None stat:SUBMITTED ret:None comment:None>) without delaying priorities ([""<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>""])";"{'job': {'id': 'w0!96', 'workload_name': 'w0', 'number': '96', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 47, 'submit_time': 110.6, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.6012, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'priority_jobs': [{'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}]}"
110.6056;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!95; number:95 queue:46 sub:110.5 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.5012 fin:110.604 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!95', 'workload_name': 'w0', 'number': '95', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 46, 'submit_time': 110.5, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.5012, 'finish_time': 110.604, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.6056;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!95; number:95 queue:46 sub:110.5 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.5012 fin:110.604 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!95', 'workload_name': 'w0', 'number': '95', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 46, 'submit_time': 110.5, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.5012, 'finish_time': 110.604, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.6056;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!91; number:91 queue:42 sub:110.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:110.1012 fin:110.6056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!91', 'workload_name': 'w0', 'number': '91', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 42, 'submit_time': 110.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 110.1012, 'finish_time': 110.6056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.6056;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!91; number:91 queue:42 sub:110.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:110.1012 fin:110.6056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!91', 'workload_name': 'w0', 'number': '91', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 42, 'submit_time': 110.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 110.1012, 'finish_time': 110.6056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.6056;2;0;0;"job_scheduled";"Scheduled job (<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.7012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!100; number:100 queue:48 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!100', 'workload_name': 'w0', 'number': '100', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 48, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
110.7012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!100; number:100 queue:48 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!100', 'workload_name': 'w0', 'number': '100', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 48, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.7012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!101; number:101 queue:49 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!101', 'workload_name': 'w0', 'number': '101', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 49, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
110.7012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!97; number:97 queue:50 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=2)";"{'job': {'id': 'w0!97', 'workload_name': 'w0', 'number': '97', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 50, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 2}"
110.7012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!98; number:98 queue:51 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=3)";"{'job': {'id': 'w0!98', 'workload_name': 'w0', 'number': '98', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 51, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 3}"
110.7012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!99; number:99 queue:52 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=4)";"{'job': {'id': 'w0!99', 'workload_name': 'w0', 'number': '99', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 52, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 4}"
110.704;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!96; number:96 queue:47 sub:110.6 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.6012 fin:110.704 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!96', 'workload_name': 'w0', 'number': '96', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 47, 'submit_time': 110.6, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.6012, 'finish_time': 110.704, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.704;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!96; number:96 queue:47 sub:110.6 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.6012 fin:110.704 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!96', 'workload_name': 'w0', 'number': '96', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 47, 'submit_time': 110.6, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.6012, 'finish_time': 110.704, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.704;2;0;0;"job_scheduled";"Scheduled job (<Job w0!101; number:101 queue:49 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!101', 'workload_name': 'w0', 'number': '101', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 49, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.7078;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.6056 fin:110.7078 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.6056, 'finish_time': 110.7078, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.7078;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!92; number:92 queue:43 sub:110.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.6056 fin:110.7078 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!92', 'workload_name': 'w0', 'number': '92', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 43, 'submit_time': 110.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.6056, 'finish_time': 110.7078, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
110.7078;2;0;0;"job_scheduled";"Scheduled job (<Job w0!97; number:97 queue:50 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!97', 'workload_name': 'w0', 'number': '97', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 50, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.7078;2;0;0;"job_scheduled";"Scheduled job (<Job w0!98; number:98 queue:51 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!98', 'workload_name': 'w0', 'number': '98', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 51, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.7078;2;0;0;"job_scheduled";"Scheduled job (<Job w0!99; number:99 queue:52 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!99', 'workload_name': 'w0', 'number': '99', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 52, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
110.8034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!100; number:100 queue:48 sub:110.7 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:110.7012 fin:110.8034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!100', 'workload_name': 'w0', 'number': '100', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 48, 'submit_time': 110.7, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 110.7012, 'finish_time': 110.8034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
